cycle,state,district,block,nutrient,high,medium,low
2025-26,ANDHRA PRADESH,Annamayya,KURABALAKOTA - 4769,Nitrogen,0%,0%,100%
2025-26,ANDHRA PRADESH,Annamayya,KURABALAKOTA - 4769,Phosphorus,13%,73%,14%
2025-26,ANDHRA PRADESH,Annamayya,KURABALAKOTA - 4769,Potassium,58%,38%,4%
2025-26,ANDHRA PRADESH,Annamayya,KURABALAKOTA - 4769,Organic Carbon,0%,40%,60%
2025-26,ANDHRA PRADESH,Annamayya,KURABALAKOTA - 4769,Potential Of Hydrogen,0%,0%,100%
