cycle,state,district,block,nutrient,high,medium,low
2025-26,HIMACHAL PRADESH,MANDI,MANDI SADAR - 182,Nitrogen,0%,2%,98%
2025-26,HIMACHAL PRADESH,MANDI,MANDI SADAR - 182,Phosphorus,22%,46%,33%
2025-26,HIMACHAL PRADESH,MANDI,MANDI SADAR - 182,Potassium,50%,41%,9%
2025-26,HIMACHAL PRADESH,MANDI,MANDI SADAR - 182,Organic Carbon,87%,9%,4%
2025-26,HIMACHAL PRADESH,MANDI,MANDI SADAR - 182,Potential Of Hydrogen,0%,1%,99%
