cycle,state,district,block,nutrient,high,medium,low
2023-24,HARYANA,YAMUNANAGAR,PARTAP NAGAR - 7105,Nitrogen,0%,0%,100%
2023-24,HARYANA,YAMUNANAGAR,PARTAP NAGAR - 7105,Phosphorus,4%,15%,81%
2023-24,HARYANA,YAMUNANAGAR,PARTAP NAGAR - 7105,Potassium,3%,16%,81%
2023-24,HARYANA,YAMUNANAGAR,PARTAP NAGAR - 7105,Organic Carbon,0%,5%,95%
2023-24,HARYANA,YAMUNANAGAR,PARTAP NAGAR - 7105,Potential Of Hydrogen,0%,0%,100%
