cycle,state,district,block,nutrient,high,medium,low
2025-26,GUJARAT,JUNAGADH,JUNAGADH - 4133,Nitrogen,0%,10%,90%
2025-26,GUJARAT,JUNAGADH,JUNAGADH - 4133,Phosphorus,79%,16%,5%
2025-26,GUJARAT,JUNAGADH,JUNAGADH - 4133,Potassium,94%,6%,0%
2025-26,GUJARAT,JUNAGADH,JUNAGADH - 4133,Organic Carbon,79%,16%,5%
2025-26,GUJARAT,JUNAGADH,JUNAGADH - 4133,Potential Of Hydrogen,0%,0%,100%
