cycle,state,district,block,nutrient,high,medium,low
2025-26,ANDHRA PRADESH,Nandyal,MAHANANDI - 5180,Nitrogen,0%,13%,87%
2025-26,ANDHRA PRADESH,Nandyal,MAHANANDI - 5180,Phosphorus,98%,2%,0%
2025-26,ANDHRA PRADESH,Nandyal,MAHANANDI - 5180,Potassium,90%,6%,4%
2025-26,ANDHRA PRADESH,Nandyal,MAHANANDI - 5180,Organic Carbon,0%,53%,47%
2025-26,ANDHRA PRADESH,Nandyal,MAHANANDI - 5180,Potential Of Hydrogen,0%,0%,100%
