cycle,state,district,block,nutrient,high,medium,low
2024-25,HARYANA,NUH,INDRI - 7101,Phosphorus,84%,16%,1%
2024-25,HARYANA,NUH,INDRI - 7101,Potassium,25%,70%,4%
2024-25,HARYANA,NUH,INDRI - 7101,Organic Carbon,0%,0%,100%
2024-25,HARYANA,NUH,INDRI - 7101,Potential Of Hydrogen,1%,0%,99%
