cycle,state,district,block,nutrient,high,medium,low
2024-25,HIMACHAL PRADESH,KULLU,NAGGAR - 171,Nitrogen,0%,1%,99%
2024-25,HIMACHAL PRADESH,KULLU,NAGGAR - 171,Phosphorus,65%,28%,8%
2024-25,HIMACHAL PRADESH,KULLU,NAGGAR - 171,Potassium,47%,40%,12%
2024-25,HIMACHAL PRADESH,KULLU,NAGGAR - 171,Organic Carbon,89%,4%,7%
2024-25,HIMACHAL PRADESH,KULLU,NAGGAR - 171,Potential Of Hydrogen,0%,5%,95%
