cycle,state,district,block,nutrient,high,medium,low
2025-26,JAMMU & KASHMIR,KISHTWAR,Bunjwah - 6904,Nitrogen,11%,87%,2%
2025-26,JAMMU & KASHMIR,KISHTWAR,Bunjwah - 6904,Phosphorus,18%,81%,1%
2025-26,JAMMU & KASHMIR,KISHTWAR,Bunjwah - 6904,Potassium,19%,80%,1%
2025-26,JAMMU & KASHMIR,KISHTWAR,Bunjwah - 6904,Organic Carbon,26%,62%,11%
2025-26,JAMMU & KASHMIR,KISHTWAR,Bunjwah - 6904,Potential Of Hydrogen,0%,1%,99%
