cycle,state,district,block,nutrient,high,medium,low
2025-26,ANDHRA PRADESH,ANANTAPUR,D.HIREHAL - 4699,Nitrogen,0%,13%,87%
2025-26,ANDHRA PRADESH,ANANTAPUR,D.HIREHAL - 4699,Phosphorus,97%,3%,0%
2025-26,ANDHRA PRADESH,ANANTAPUR,D.HIREHAL - 4699,Potassium,56%,44%,0%
2025-26,ANDHRA PRADESH,ANANTAPUR,D.HIREHAL - 4699,Organic Carbon,1%,16%,84%
2025-26,ANDHRA PRADESH,ANANTAPUR,D.HIREHAL - 4699,Potential Of Hydrogen,8%,0%,92%
