cycle,state,district,block,nutrient,high,medium,low
2023-24,JHARKHAND,SIMDEGA,KURDEG - 3258,Nitrogen,0%,40%,60%
2023-24,JHARKHAND,SIMDEGA,KURDEG - 3258,Phosphorus,1%,99%,0%
2023-24,JHARKHAND,SIMDEGA,KURDEG - 3258,Potassium,59%,41%,0%
2023-24,JHARKHAND,SIMDEGA,KURDEG - 3258,Organic Carbon,40%,37%,22%
2023-24,JHARKHAND,SIMDEGA,KURDEG - 3258,Potential Of Hydrogen,0%,32%,68%
