cycle,state,district,block,nutrient,high,medium,low
2025-26,CHHATTISGARH,BEMETARA,SAJA - 3640,Nitrogen,0%,1%,99%
2025-26,CHHATTISGARH,BEMETARA,SAJA - 3640,Phosphorus,5%,93%,2%
2025-26,CHHATTISGARH,BEMETARA,SAJA - 3640,Potassium,80%,20%,0%
2025-26,CHHATTISGARH,BEMETARA,SAJA - 3640,Organic Carbon,44%,50%,6%
2025-26,CHHATTISGARH,BEMETARA,SAJA - 3640,Potential Of Hydrogen,0%,0%,100%
