cycle,state,district,block,nutrient,high,medium,low
2025-26,BIHAR,DARBHANGA,HAYAGHAT - 1723,Nitrogen,0%,65%,35%
2025-26,BIHAR,DARBHANGA,HAYAGHAT - 1723,Phosphorus,81%,16%,3%
2025-26,BIHAR,DARBHANGA,HAYAGHAT - 1723,Potassium,1%,96%,3%
2025-26,BIHAR,DARBHANGA,HAYAGHAT - 1723,Organic Carbon,3%,85%,12%
2025-26,BIHAR,DARBHANGA,HAYAGHAT - 1723,Potential Of Hydrogen,0%,0%,100%
