cycle,state,district,block,nutrient,high,medium,low
2025-26,KARNATAKA,MANDYA,MADDUR - 5880,Nitrogen,0%,29%,71%
2025-26,KARNATAKA,MANDYA,MADDUR - 5880,Phosphorus,93%,6%,1%
2025-26,KARNATAKA,MANDYA,MADDUR - 5880,Potassium,45%,48%,6%
2025-26,KARNATAKA,MANDYA,MADDUR - 5880,Organic Carbon,47%,26%,26%
2025-26,KARNATAKA,MANDYA,MADDUR - 5880,Potential Of Hydrogen,2%,0%,98%
