cycle,state,district,block,nutrient,high,medium,low
2025-26,LADAKH,KARGIL,SHARGOL - 71,Phosphorus,75%,17%,8%
2025-26,LADAKH,KARGIL,SHARGOL - 71,Potassium,75%,25%,0%
2025-26,LADAKH,KARGIL,SHARGOL - 71,Organic Carbon,100%,0%,0%
2025-26,LADAKH,KARGIL,SHARGOL - 71,Potential Of Hydrogen,0%,0%,100%
