cycle,state,district,block,nutrient,high,medium,low
2025-26,JHARKHAND,SAHEBGANJ,MANDRO - 3240,Nitrogen,3%,97%,0%
2025-26,JHARKHAND,SAHEBGANJ,MANDRO - 3240,Phosphorus,89%,11%,0%
2025-26,JHARKHAND,SAHEBGANJ,MANDRO - 3240,Potassium,0%,99%,1%
2025-26,JHARKHAND,SAHEBGANJ,MANDRO - 3240,Organic Carbon,88%,12%,1%
2025-26,JHARKHAND,SAHEBGANJ,MANDRO - 3240,Potential Of Hydrogen,0%,8%,92%
