cycle,state,district,block,nutrient,high,medium,low
2023-24,GUJARAT,MAHESANA,UNJHA - 4171,Nitrogen,0%,2%,98%
2023-24,GUJARAT,MAHESANA,UNJHA - 4171,Phosphorus,90%,8%,2%
2023-24,GUJARAT,MAHESANA,UNJHA - 4171,Potassium,93%,6%,1%
2023-24,GUJARAT,MAHESANA,UNJHA - 4171,Organic Carbon,17%,48%,35%
2023-24,GUJARAT,MAHESANA,UNJHA - 4171,Potential Of Hydrogen,2%,0%,98%
