cycle,state,district,block,nutrient,high,medium,low
2024-25,HARYANA,REWARI,REWARI - 540,Phosphorus,44%,53%,3%
2024-25,HARYANA,REWARI,REWARI - 540,Potassium,0%,19%,81%
2024-25,HARYANA,REWARI,REWARI - 540,Organic Carbon,0%,0%,100%
2024-25,HARYANA,REWARI,REWARI - 540,Potential Of Hydrogen,1%,0%,99%
