cycle,state,district,block,nutrient,high,medium,low
2023-24,UTTAR PRADESH,JAUNPUR,SIRKONI - 1241,Nitrogen,0.0,0.0,100.0
2023-24,UTTAR PRADESH,JAUNPUR,SIRKONI - 1241,Phosphorus,23.0,64.0,14.0
2023-24,UTTAR PRADESH,JAUNPUR,SIRKONI - 1241,Potassium,0.0,76.0,24.0
2023-24,UTTAR PRADESH,JAUNPUR,SIRKONI - 1241,Organic Carbon,0.0,0.0,100.0
2023-24,UTTAR PRADESH,JAUNPUR,SIRKONI - 1241,Potential Of Hydrogen,6.0,0.0,94.0
