cycle,state,district,block,nutrient,high,medium,low
2025-26,RAJASTHAN,JAIPUR,JHOTWARA - 690,Nitrogen,0.0,0.0,100.0
2025-26,RAJASTHAN,JAIPUR,JHOTWARA - 690,Phosphorus,98.0,2.0,0.0
2025-26,RAJASTHAN,JAIPUR,JHOTWARA - 690,Potassium,5.0,94.0,2.0
2025-26,RAJASTHAN,JAIPUR,JHOTWARA - 690,Organic Carbon,0.0,0.0,100.0
2025-26,RAJASTHAN,JAIPUR,JHOTWARA - 690,Potential Of Hydrogen,8.0,0.0,92.0
