cycle,state,district,block,nutrient,high,medium,low
2025-26,PUNJAB,PATIALA,PATIALA - 327,Phosphorus,28.0,54.0,17.0
2025-26,PUNJAB,PATIALA,PATIALA - 327,Potassium,0.0,0.0,100.0
2025-26,PUNJAB,PATIALA,PATIALA - 327,Organic Carbon,1.0,3.0,96.0
2025-26,PUNJAB,PATIALA,PATIALA - 327,Potential Of Hydrogen,0.0,0.0,100.0
