cycle,state,district,block,nutrient,high,medium,low
2025-26,RAJASTHAN,JAIPUR,KISHANGARH RENWAL - 7448 - 7448,Phosphorus,96.0,4.0,0.0
2025-26,RAJASTHAN,JAIPUR,KISHANGARH RENWAL - 7448 - 7448,Potassium,13.0,85.0,1.0
2025-26,RAJASTHAN,JAIPUR,KISHANGARH RENWAL - 7448 - 7448,Organic Carbon,0.0,3.0,97.0
2025-26,RAJASTHAN,JAIPUR,KISHANGARH RENWAL - 7448 - 7448,Potential Of Hydrogen,7.0,0.0,93.0
