cycle,state,district,block,nutrient,high,medium,low
2024-25,RAJASTHAN,JODHPUR,TINWARI - 6855 - 6855,Phosphorus,67.0,32.0,1.0
2024-25,RAJASTHAN,JODHPUR,TINWARI - 6855 - 6855,Potassium,54.0,45.0,0.0
2024-25,RAJASTHAN,JODHPUR,TINWARI - 6855 - 6855,Organic Carbon,2.0,0.0,98.0
2024-25,RAJASTHAN,JODHPUR,TINWARI - 6855 - 6855,Potential Of Hydrogen,52.0,0.0,48.0
