cycle,state,district,block,nutrient,high,medium,low
2025-26,RAJASTHAN,BANSWARA,KUSHALGARH - 593,Phosphorus,10.0,41.0,49.0
2025-26,RAJASTHAN,BANSWARA,KUSHALGARH - 593,Potassium,85.0,15.0,0.0
2025-26,RAJASTHAN,BANSWARA,KUSHALGARH - 593,Organic Carbon,0.0,17.0,83.0
2025-26,RAJASTHAN,BANSWARA,KUSHALGARH - 593,Potential Of Hydrogen,0.0,0.0,99.0
